"id","index_name","item_name","index_type","std_index_name","std_item_name","std_type"
"05ed5a81e5ce5e357918f17035f2bf30","矫正视力右","眼压测定","other","矫正视力（右）","眼科检查","\N"
"05ede0f1b2094d738f7833898f97ec11","C-CA242(C12)","肿瘤标志检测(C10)(男)","sh_item","糖链抗原CA242","肿瘤标志物","\N"
"05ee2e86f4a9dcb27dc1fea30d35f70f","X光片号","颈部CT(出片)","part_item","X光片号","|颈部|颈（X光|CT）","\N"
"05ee71dd528c634499a2a4bfbc9d380d","鼻窦压痛","M耳鼻咽喉检查","other","鼻窦压痛","耳鼻喉检查","\N"
"05ef2da6fa7180928353c7498682d327","腰围(CM)","一般检查(威尔比)","other","腰围","一般检查","\N"
"05ef6a293f641fdbca7610f12da71406","间接胆红素","大生化组合","sh_item","间接胆红素","肝功能","血"
"05ef84ebb1dd1d499d103491261e2a02","身高","内科(放射人员)","other","身高","一般检查","\N"
"05efa48ff8266e0283b79a570abe5b6e","抗链球菌溶血素O(ASO)","风湿一项抗“O”","sh_item","抗溶血性链球菌“O”","风湿检查","血"
"05efbadb00459f6d7d9ba5c25ce4757f","促卵泡生成素(FSH)","女性激素六项检测","sh_item","促卵泡生成素","性激素","血"
"05efc4567a568c827095bf6db3562897","乙肝E抗原","乙肝两对半(定性)","sh_item","乙型肝炎病毒（E抗原）","乙肝检测","\N"
"05efd1dd0aedcd4ea8257b16066287b3","滴虫(镜检)","白带常规(清洁度，滴虫，霉菌)","sh_item","滴虫（镜检）","白带分析","白带"
"05efd8348b56f3676b2e342fa3e2f8ce","人乳头瘤病毒基因分型(HPV-16/18)(高危型)","宫颈HPV检测(16、18型)(外送)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"05f0b8bf3614f99d508a051fff5ac935","糖链抗原CA125测定","蛋白芯片检测男(C12)","sh_item","糖链抗原CA125","肿瘤标志物","\N"
"05f0cd60a1d8ebf945c583abd68e6249","血清游离甲状腺素","甲状腺功能常规","sh_item","游离甲状腺素","甲状腺功能","血"
"05f156ce4a0f9423b13b18948939fed3","鼻腔黏膜及分泌物","职业健康-耳鼻喉","other","鼻腔黏膜及分泌物","耳鼻喉检查","\N"
"05f1688a58e191a116714d0fe3b29578","描述","MRI头颅平扫(1.5T)(不含胶片)","part_item","描述","|头颅|头（MRI）","\N"
"05f1bbd55108d918d0edc4f48ae9db8b","糖类抗原19-9","糖类抗原CA19-9测定","sh_item","糖链抗原CA199","肿瘤标志物","\N"
"05f2339b8bd5b49194a29c42b973932f","HPV(58)高危型","HPV(外送)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"05f23e43a29e4f48ea2452749666b3b0","水肿","外?检查(一)","other","水肿","内科|外科","\N"
"05f3236dad592d00911fc3edc1a16961","游离/总前列腺特异性抗原比值(F-PSA/TPSA)","男性防癌首选14项","sh_item","游离前列腺特异性抗原/总前列腺特异性抗原","肿瘤标志物","\N"
"05f3255f0b8db2402a021dc0a1cbef5d","外眼","眼科(眼底检查+裂隙灯)","other","外眼","眼科检查","\N"
"05f377d3dd7ab5bd6bd75ab1fd5cb387","HPV-DNA-18型","HPV-DNA分型检测2","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"05f396422e598a3932d3101df4e31a73","垂体泌乳素","男性性激素5项(发光)","sh_item","泌乳素","性激素","血"
"05f45a13ead0a8b46a26ee34a05cafe0","小结","TTM腹部(下)","other","小结","\N","\N"
"05f468c7d80f40c6c72f25fa010df23b","牛肉/羊肉组合","混合过敏原检测","sh_item","牛肉/羊肉","过敏检测","血"
"05f4f71aec385c2c6ae28a070ae6715e","游离(FT3)","游离甲状腺原氨酸(F-T3)","sh_item","游离三碘甲状腺原氨酸","甲状腺功能","\N"
"05f513c32ad8c57cfa28f1548aea63b7","主动脉根部内径","心脏彩超+左心室功能","other","主动脉内径（根部）","心功能","\N"
"05f5419fc4ea5e359a6445931bcf72c0","肝","腹部彩超(双肾)","other","肝脏","内科|外科","\N"
"05f5446fa2224ee6f326f8c7bf0554bd","右眼眼压","外眼(含视力)、眼底、眼压","other","眼压（右眼）","眼科检查","\N"
"05f5546496b118541e86f3f01ae45cc9","EB病毒衣壳抗原IGA抗体(EBV-CA-IGA)","EB病毒抗体(EBV-CA-IGA)","sh_item","EB病毒","EB病毒检测","\N"
"05f55733b829e28426cdcd1273f46dcc","肌酐","生化89","sh_item","肌酐","肾功能","\N"
"05f5adbea73e6aaef857305dff3f2be8","血浆肾素活性测定(PRA)","高血压6项","sh_item","肾素活性","高血压检测","血"
"05f5b09386cd51c1ef2482b4941868f9","小结","眼科(视力\外眼\辨色力)","other","小结","眼科检查","\N"
"05f5b8d7b83c0df63f742547488a9c3d","血清天门冬氨酸氨基转移酶测定(AST)","肝病的实验诊断(10项)(DE)","sh_item","天门冬氨酸氨基转移酶","肝功能","血"
"05f5df70d861ef0f51836ca040dc778d","右耳听力","(职业病)电测听","other","听力（右耳）","耳鼻喉检查","\N"
"05f60f27891e5de694ac6ab976867766","PSA","蛋白芯片检测?C8男)","sh_item","总前列腺特异性抗原","肿瘤标志物","血"
"05f6a76b349f5ef6ed3ad7da9e9895fa","虾","特应性皮炎/湿疹/荨麻疹过敏原组合","sh_item","虾","过敏检测","血"
"05f6b10dc5826623de3545cfaa9f6939","前列腺特异性抗原(TPSA)","肿瘤筛查男两项","sh_item","总前列腺特异性抗原","肿瘤标志物","\N"
"05f6c686e482910442f8b717ae4700f0","甲胎蛋白测定(AFP)定量","肿瘤筛查(AFP、CEA)","sh_item","甲胎蛋白AFP","肿瘤标志物","血"
"05f6ce7c7bbaabc0b948a2d8f2a4941a","HPV-73高危型","人乳头瘤病毒分型25型检测","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"05f721ca21559a7f86cb2a76199a237c","CA199(C)","蛋白芯片检测(C12男)","sh_item","糖链抗原CA199","肿瘤标志物","\N"
"05f73a577ce6e72c82e6ecf18bb501b5","此项目","人类白细胞抗原","\N","\N","\N","\N"
"05f8056f9ad5a35c13c8c6abc30f7fea","血小板分布宽度(PDW)","血常规(五分类)(AY)","sh_item","血小板分布宽度","血液分析","血"
"05f8637fdfe31bd1f437d956f4c148e5","小结","APOE基因检测套餐(电子版)","other","小结","基因检测","\N"
"05f88bf109e1f855338ffc8a33ddcefa","红细胞平均体积(五分类)(MCV)","血常规(五)","sh_item","红细胞平均体积","血液分析","血"
"05f89d061090f2daaab6ac7a98f47672","HPV44型(低危型)","HPV25型","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"05f8cfb0a9959ca4e39b584ce4f43c1b","小结","CT检查(骶髂)不出片","part_item","小结","|骶|骶髂（CT）","\N"
"05f8ef4b34baa66facd5a033d9add66c","肌酸激酶","?肌酶谱三项(CK、LDH、HBD)","sh_item","肌酸激酶","心肌酶","血"
"05f8f601faeaf17118740b1c8e199de3","谷氨酰转肽酶","肝功10项","sh_item","r-谷氨酰基转移酶","肝功能","血"
"05f973155cc4e912b877a9b41bbc8d66","铁蛋白(C12)","C12蛋白芯片检测(女)","sh_item","铁蛋白","肿瘤标志物","\N"
"05f98831358a14fc66368d9fc1d9410b","牙龈","口腔检查(学生)","other","牙齿","口腔检查","\N"
"05f9c1d0c43fceb97da888bf243858b5","检查结果","DR肘关节正侧位片(不出片)","part_item","结果","|肘关节|关节|肘（DR）","\N"
"05fa6bf0d549e7d301692553275dd946","全血还原粘度(高切)","血流变检测","sh_item","全血粘度（高切）","血流变","血"
"05fa8fd45e21cfcfc1d909aa739b1ff6","血清丙氨酸氨基转移酶测定(ALT)","丙氨酸氨基转氨酶","sh_item","丙氨酸氨基转移酶","肝功能","血"
"05fabcdee0f560a6f45bfcc35e8dd7a3","前列腺特异性抗原(定量)","前列腺癌检测(三项)","sh_item","总前列腺特异性抗原","肿瘤标志物","\N"
"05fb3ffc1ed8829320097dd725b8d8af","游离前列腺特异性抗原测定","游离前列腺特异性抗原(F-PSA)","sh_item","游离前列腺特异性抗原","肿瘤标志物","\N"
"05fb51a388a66bd9bac3f3c8e181a2e2","类风湿因子测定(RF)定量","风湿三项(定量)","sh_item","类风湿因子","风湿检查","血"
"05fb99981f17739cbe48bc8e1f78bc02","描述","颈椎CT检测(1)","part_item","描述","|颈椎|颈（CT）","\N"
"05fb9cccc58ba597511d721c5f1ab185","疝","外科检查2","other","疝气","内科|外科","\N"
"05fb9fa7310c05c41d625f23503b25c5","肝纤维化IV-C","肝纤四项(2019)","other","肝纤维化参数","肝纤维化检测","\N"
"05fc5fcc58eabd2e3d019565e4f0fd57","裸眼视力左","眼底摄像(双眼)","other","裸眼视力（左）","眼科检查","\N"
"05fc989ccbd5c4ce4cdcddc04f5f7cab","铁蛋白","六项肿瘤标志物联合检测(TM6女)","sh_item","铁蛋白","肿瘤标志物","\N"
"05fd0123979e39b541f8ae4de7b2564b","左附件","妇科彩超(不含片)","part_item","附件（左）","|妇科（超声）","\N"
"05fd401e1a7e76ef16644c9148b4d05e","NSE(C)","肿瘤12项(女)","sh_item","神经元特异性烯醇化酶","肿瘤标志物","血"
"05fd627c51eec5f82f66d0c65fe3a1c7","甲胎蛋白","甲胎蛋白(AFP)定量检测-用红色","sh_item","甲胎蛋白AFP","肿瘤标志物","血"
"05fda6a1073ea98812a8b285d82f416c","肿瘤特异性生长因子(TSGF)","(外送)C12男(肿瘤标志物十二项)","sh_item","肿瘤特异性生长因子","肿瘤标志物","血"
"05fdc26d4289ede3fca6954a4f893a90","裸眼近视力右","眼科检查(裂隙灯)","other","裸眼视力（右）","眼科检查","\N"
"05fdefa561e93cc924096000968b9975","小结","MRI子宫扫描","part_item","小结","|子宫（MRI）","\N"
"05fdfd3abca99c51f74ba864057b409a","乙型肝炎病毒E抗原定性(HBEAG)","乙肝两对半-外送","sh_item","乙型肝炎病毒（E抗原）","乙肝检测","\N"
"05fe0292307a10cec848117d3e80584d","子宫","妇?检查","other","子宫","\N","\N"
"05fe3b698005d4029af4ba59a602a35e","人乳头瘤病毒84","人乳头瘤病毒24型(HPV)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"05fe8cbd4d0f84eaea7a2608baaeb08a","癌胚抗原测定(CEA)定量","乳腺肿瘤三项","sh_item","癌胚抗原CEA","肿瘤标志物","血"
"05fe8d3744ad93e4f613e869517597a9","小结","双肾、输尿管彩超","part_item","小结","|肾|输|双肾|输尿管（超声）","尿"
"05fea45e3ac4d53c47e937c412332696","小结","CT-腰椎(含2张片)","part_item","小结","|腰|腰椎（CT）","\N"
"05feb7c3571e0b62858dd4256934f962","幽门螺杆菌抗体检测","幽门螺旋杆菌粪便检测","sh_item","幽门螺旋杆菌","幽门螺旋杆菌检测","\N"
"05ff310a0464d07c17c3bf62a37e27de","糖化血红蛋白(HBA1C)","糖尿病三项","sh_item","糖化血红蛋白","糖尿病检测","\N"
"05ff886ae887a441125dbeb5503e6c15","小结","中老年人基因检测精品套餐","other","小结","基因检测","\N"
"05ff9ed2c5d42dd84ece633a7fef948d","动物毛皮屑组合(猫、狗毛皮屑)","过敏原19项","sh_item","猫|狗","过敏检测","\N"
"05ffaa92a39781235936014b405d1116","神经元特异烯醇化酶","(外送)C12女(肿瘤标志物十二项)","sh_item","神经元特异性烯醇化酶","肿瘤标志物","血"
"060001f0a72d817b84adf833439d4a0c","总前列腺特异性抗原测定(TPSA)","C12蛋白芯片(男)","sh_item","总前列腺特异性抗原","肿瘤标志物","血"
"060145747bca2b6d0bd4954f597be981","描述","头颅侧位片-不出片","part_item","描述","|头颅（）","\N"
"0601ad6cbc687ea2b8161c266e358aec","雌二醇","(外)女性性激素六项","sh_item","雌二醇","性激素","血"
"0601b977077225e3665c51e37d8772eb","CEA(C12)","C12蛋白芯片检测(男)(外)","sh_item","癌胚抗原CEA","肿瘤标志物","血"
"0601c1a1d83e047dca90433a8e0a3ad4","生长激素(芯片法)","蛋白芯片检测(C12女)","sh_item","生长激素","生长激素","\N"
"060210b4a08ba9248fed5fc42bb71248","血清总胆固醇测定(TC)","MJ血脂七项","sh_item","总胆固醇","血脂","血"
"06027038afa979479dcac970b886f0fa","乙肝病毒E抗原","乙肝标?物","sh_item","乙型肝炎病毒（E抗原）","乙肝检测","\N"
"0602b70bda10361d644d657e27483f75","角膜","外眼、眼底?查(不含视力)","other","角膜","眼科检查","\N"
"0602dc40054854fcd07b8aaca7082637","总T淋巴细胞百分数(CD3%)","淋巴细胞亚群(包含T/B/NK细胞全套)","sh_item","T淋巴细胞亚群","免疫检查","血"
"06031af83ba6dc9b7925b4a24a03324d","小结","外眼+眼底检查","other","小结","眼科检查","\N"
"06032275f155443d37e518c59d8b73b5","血清白蛋白","肝功五项(职业)","sh_item","白蛋白","肝功能","血"
"06032555160f915e21ebe0791f4932f9","小结","痛风风险评估基因","other","小结","基因检测","\N"
"0603376f80207b9140b4f8d8e0c39951","宫颈涂片","宫颈脱落细胞检测(刮片)","sh_item","宫颈细胞学","液基细胞检测","\N"
"060341191662e14420ffce56dbe71860","小结","右肩关节正位DR检查(不含片)","part_item","小结","|肩关节|右肩关节|肩|右肩|关节（DR）","\N"
"06034d55f0046f3948ab1a363134b45f","双侧输尿管","输尿管彩超","part_item","输尿管（双侧）","|输尿管|输（超声）","\N"
"0603735e57ed69006225badf247dae91","描述","DR颈椎左、右侧斜位检查","part_item","描述","|颈椎|颈（DR）","\N"
"0603d59aaf133eaa41dc0140f92e91a8","附件","阴式B超","part_item","附件","阴式（超声）","\N"
"06045b80566b30ddf5ebaf54734b4045","眼底眼压小计","青光眼检查","other","小结（眼底|眼压）","眼科检查","\N"
"060462bd20d89140ac99b722153b2765","小结","儿童高发5项(CD)","other","小结","\N","\N"
"06046d25782ae2c14a36e725f6c46c9b","血清肌红蛋白测定(MB)","心肌梗死三合一(CKMB,肌红蛋白,肌钙蛋白T)","sh_item","肌红蛋白","肌红蛋白","血"
"06049bacdf13f8b602162bcf946198df","结晶体","尿常规","sh_item","结晶体","尿液分析","尿"
"0604eca24579eb3008e274299e7193cf","血清高密度脂蛋白胆固醇","血脂九项","sh_item","高密度脂蛋白胆固醇","血脂","血"
"06052bbe840f67697c7ed6fa4c0a9127","肺动脉干","心脏彩色多普勒超声(医保)","other","肺动脉干","心功能","\N"
"060553e3d9c35ebc2971025aae78ba84","游离前列腺特异性抗原","男性肿瘤12项检测","sh_item","游离前列腺特异性抗原","肿瘤标志物","\N"
"06059cf37d686b1f4ecba4b810642f51","HIV抗体艾滋病检测","5HIV抗体","sh_item","人免疫缺陷病毒抗体HIV","艾滋病筛查","\N"
"0605c15e7e1c30efe1c47834fff25d1a","CA242","女性肿瘤10项(电发光)","sh_item","糖链抗原CA242","肿瘤标志物","\N"
"060606973fe0b13dd28a7ff918233df9","甲状腺球蛋白抗体","抗甲状腺球蛋白TGAB","sh_item","甲状腺球蛋白抗体","甲状腺功能","血"
"06061029afa043cf50d97091ff056c01","风疹病毒抗体测定(IGG)定性","优生优育十项","sh_item","风疹病毒抗体检测","风疹病毒检测","\N"
"0606bd8fd9ac89561a8486f476740e0e","小结","右足正斜位(DR)","part_item","小结","|足|右足（DR）","\N"
"0606f804d20975cc48a9f15e1e11f3c1","小结","专业版乳腺癌BRCA/2基因检测-美因","other","小结","基因检测","\N"
"06071be326947c4b517f5d33080f7fa6","游离前列腺特异性抗原","T13项肿瘤标志组合(男)","sh_item","游离前列腺特异性抗原","肿瘤标志物","\N"
"0607219f4ebe20c0d3113a9cc31d0ae9","淋巴细胞绝对值","血液分析","sh_item","淋巴细胞（计数）","免疫检查","血"
"060844f79a542a9afb2dc43a2aeb577a","CEA(C6)","女三项肿瘤标志物(外送项目)","sh_item","癌胚抗原CEA","肿瘤标志物","血"
"06090ce773333341771cf2fdc7132407","小结","彩超肝胆胰脾双肾","part_item","小结","|肝|脾|胆|肾|双肾|胰（超声）","\N"
"0609534f421acd8819c763d261d80204","小结","左侧膝关节CT平扫#","part_item","小结","|膝关节|关节|膝（CT）","\N"
"060959a0ba58d4d23ae34eee28e74584","小结","主要高发肿瘤-美因","other","小结","肿瘤标志物","\N"
"0609991e68b1f71fa65046dbfe653216","辅助性T细胞(CD4)%","T细胞亚群测定","sh_item","辅助性T细胞（比率）","免疫检查","血"
"0609c4a1057f6e5945c0ae4f9e6693ff","描述","MJ颈椎双斜位DR","part_item","描述","|颈椎|颈（DR）","\N"
"060a1bc81ebba1354486b45306eebddf","描述","双乳腺彩超-出图文","part_item","描述","|双乳|乳|乳腺（超声）","\N"
"060a42b9020087a3c5c00dadc784156b","小结","外科肛门指诊(女)","other","小结","内科|外科","\N"
"060a929636eaee637f36d2e19663993c","单核细胞百分数(MON%)","全血细胞计数+5分类(2T)","sh_item","单核细胞（比率）","血液分析","血"
"060b0388be9e973ab7d93326b44ceee2","胃蛋白酶原II(PGII)","幽门螺旋杆菌(抗体)+胃功能三项","sh_item","胃蛋白酶原II","胃功能","血"
"060b0ae57f6378554b09cc3e8189e9a3","小结","核磁(两部位)(需预约)","part_item","小结","（MRI）","\N"
"060b3f0309355bbf80ab250eae7837bf","虹膜","眼科检查(含裂隙灯、眼底、外眼)","other","虹膜","眼科检查","\N"
"060bca383d5ef194e89184980a8b1555","描述","右踝关节正侧位","other","描述","\N","\N"
"060bd2c028b1d14ccd5443f213b7858d","单核细胞(MONO#)","血常规(五分类)","sh_item","单核细胞（计数）","血液分析","血"
"060c0b58e693921b78c89bfbfb8337ff","理想体重(KG)","一般检查(职业健康检查)","other","理想体重","一般检查","\N"
"060c37d09e9e8279e0d4ac61f646d8ba","CD3","细胞免疫(CD3、CD4、CD8)W","sh_item","T淋巴细胞亚群","免疫检查","\N"
"060c3f42b134bea51547e91acf0cf774","输尿管","泌尿彩超","part_item","输尿管","|泌尿（超声）","\N"
"060c77a08eef42bf6012f48d71220fff","HPV73型基因分型(低危型)","人乳头瘤病毒分型检测(HPV25型)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"060ce2189498a738284a8b1d6cd4e09d","血清间接胆红素","肝功能12项(含A/G比值)","sh_item","间接胆红素","肝功能","血"
"060d4494e3b6bf09d633701b002e2c42","心音","内科检查-慈铭","other","心音","内科|外科","\N"
"060d5a07f701735a650a47f275bc8012","铁蛋白","肿瘤VIP套餐十二(女性)","sh_item","铁蛋白","肿瘤标志物","\N"
"060d708723ceed3b70d731bc04e91507","乳房","女外科(含肛检)","other","乳房","内科|外科","\N"
"060dbbda9291e51af2fe304c0ccf85fc","放射学提示","腰椎CT","part_item","放射学提示","|腰|腰椎（CT）","\N"
"060dffecb1877873fc5a2bdd7cb343ba","阿奇霉素","支原体鉴定药敏实验","sh_item","阿奇霉素","衣原体/支原体/药敏","血"
"060e3a4533c44f6b95f4dd6ecaa487e1","糖类抗原242","肿瘤六项(男)","sh_item","糖链抗原CA242","肿瘤标志物","\N"
"060e8d02958ebbc95f1c06ec1d5533d8","全血还原粘度(高切)","血液流变学组合","sh_item","全血粘度（高切）","血流变","血"
"060fd34aae72c6c27c8c85be40d528fc","肝","腹部彩超-肝胆脾胰肾","other","肝脏","内科|外科","\N"
"060fdee10d58a62c77c3ceaffe072730","HPV-DNA-35型","人乳头瘤HPV基因分型","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"060ff31b5b9a5b164b5e967e6e21526e","蟑螂","成人鼻炎/哮喘过敏原组合","sh_item","蟑螂","过敏检测","血"
"060ff93fb850d4a881a4d9d12a8a813f","脾","B超检查(腹部)","other","脾","内科|外科","\N"
"061046e84134358b9a2daa06fc70d42a","癌细胞","妇科十项2","other","癌细胞","妇科常规","\N"
"0610ad8f6cc80b528a37e01bbe61addb","眼球","未见异常","other","眼球","眼科检查","\N"
"06110e3a8821a8b7473f0cdfa657f775","甲胎蛋白测定(AFP)定量","C3(肿瘤男)","sh_item","甲胎蛋白AFP","肿瘤标志物","血"
"0611282cb575bc8b49128ccb14c5754e","全血铅","全血铅测定","sh_item","铅测定","微量元素测定","血"
"06115dd5512d04134d13500c7ca230de","HPV-DNA-16型","HPV-DNA检测","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"0611b2980bd8256b710d7dd66ec98d7f","血清尿素氮","大生化(23项)","sh_item","尿素氮","肾功能","血"
"0611bb30b6ac782750c9ec709e36cf7a","类风湿因子","类风湿因子定量","sh_item","类风湿因子","风湿检查","血"
"0611cf95b5acf51cd4c258633ff98102","小结","TMT下肢部检查(绵阳)","part_item","小结","|下肢部|下肢（TMT）","\N"
"0611f16c2923ad20225125aa3c5741ed","孕酮测定(T)","女性性激素六项","sh_item","孕酮","性激素","血"
"06125d3a5192310c682bb206443c1a1b","HPV73(低危型)","HPV全套(赣州)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"06126c6303b1b09f5e9eb0e0d1277595","甲胎蛋白测定(AFP)定性","肿瘤标志物(男)","sh_item","甲胎蛋白AFP","肿瘤标志物","血"
"061290724dec9e184b9e4963036ee18f","?音","内科检查","\N","\N","内科|外科","\N"
"0613082f112c28921c07df3fef64637a","免疫球蛋白IGA","免疫球蛋白全套(IGG、IGM、IGA、C3、C4)","sh_item","免疫球蛋白IGA","免疫检查","\N"
"06133718c43a7e0730c5c30344f77993","?肝病毒表面抗体(定量)","乙肝五项定量","\N","\N","乙肝检测","\N"
"06137409699c8ae3c9d0f578e56550a7","眼底小结","眼底相机(三)","other","小结（眼底）","眼科检查","\N"
"0613ea0f577ea1f5e7308791d107b673","SCC(鳞状细胞癌抗原)","鳞状细胞癌相关抗原SCCA","sh_item","鳞状细胞癌相关抗原","肿瘤标志物","\N"
"061400b3475958eece61303054d92f21","糖类抗原19-9","男性肿瘤标志物检查(13项)","sh_item","糖链抗原CA199","肿瘤标志物","\N"
"0614a0cfc4b5bd5df321b463137f73ef","小结","数字化肝纤","other","小结","肝纤维化检测","\N"
"0614cbf6a90329dfffb8fda0cf53e145","小结","脑血流左转颈实验","other","小结","\N","血"
"0614de30af169e9a374ed83b53c04555","发型","人体成份分析","other","发型","人体成分分析","\N"
"06158243fc131231c13802e160e0176a","甲胎蛋白测定定性(AFP)","肿瘤筛查(CEA、AFP定量)","sh_item","甲胎蛋白AFP","肿瘤标志物","血"
"0615db8e101b7ae4b12ec812b070a253","血小板平均体积(MPV)","血常规25项","sh_item","平均血小板体积","血液分析","血"
"06160271fa2167b8111254fcd5fb62ad","抗EB病毒抗体VCA-IGA","EB病毒检测","sh_item","EB病毒","EB病毒检测","\N"
"06161ca8d424e7772a5067a07e615041","矫正视力右","Y眼科检查","other","矫正视力（右）","眼科检查","\N"
"0616663c54b300651ae2cbc42c21e40b","检查结果","CT颅脑扫描","part_item","结果","|颅脑|脑（CT）","\N"
"06166c7bf61224f2c180d85767a92cd7","虹膜","眼科检查(含裂隙灯A)","other","虹膜","眼科检查","\N"
"06168fdfc0f62521162972f7cf67c079","HPV31(高危型)","人乳头瘤病毒(HPV)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"0616daae7ffb916b39394ee888a39599","血清肌酐","血清肌酐测定(GREA)","sh_item","肌酐","肾功能","血"
"0616ec6ab73a4a6d9a58d4c71d96e3c3","梅毒特异性抗体","传染病四项","sh_item","梅毒","梅毒检测","\N"
"0617159825b80022deb45eaa0a637aa4","癌胚抗原测定(CEA)定量","2019男肿瘤标志物三项","sh_item","癌胚抗原CEA","肿瘤标志物","血"
"06177271c6bf5dd438b457c9ef0984fa","糖类抗原(CA125)","男性肿瘤检测多项(14项)","sh_item","糖链抗原CA125","肿瘤标志物","\N"
"06178425f616f63e0cdf66f6de5b88fb","滴虫(镜检)","◆白带常规(阴道分泌物)","sh_item","滴虫（镜检）","白带分析","白带"
"0617fccde0aefd7b68728368cd55443a","小结","右手正斜位片","other","小结","\N","\N"
"06192a876262aaea10c3767f51a90b2f","矫正视力(右)","眼科(公务员)","other","矫正视力（右）","眼科检查","\N"
"061935a2f0e4ab93b9b4a29d532209aa","癌胚抗原测定(CEA)定量","(外送)增强版C6+(女)","sh_item","癌胚抗原CEA","肿瘤标志物","血"
"061950ede9ec76c9c2323e72fcddd258","中切流组(E9.SI)","KS血液流变学","sh_item","血粘度（中切）","血流变","血"
"061962f30cde4dcfbb5c01a2983d9400","前列腺特异性抗原(PSA)","男性肿瘤检测多项(15项)","sh_item","总前列腺特异性抗原","肿瘤标志物","\N"
"0619bcdff22ffeb2b3a76c56fd537918","HPV-DNA-43型","人乳头瘤病毒检测(HPV-DNA)","sh_item","人乳头瘤病毒检测HPV","人乳头瘤病毒","\N"
"0619c06c5c363f1273a66a17975a8bc6","尿白细胞酯酶(LEU)","尿常规十二项+镜检","sh_item","白细胞酯酶","尿液分析","尿"
"0619ceb634493b8bd7cf7e33e279c14a","声带","间接鼻咽镜","other","声带","耳鼻喉检查","\N"
"0619e0f188c70cc96608bfd22dfa1e02","一秒钟用力吐气量参考值","(外)肺功能检查","other","用力肺活量参考值（1秒钟）","肺功能","\N"
"061a55e64f8df435c43da29fc7ec3575","膀胱","慈铭-泌尿彩超","part_item","膀胱","|泌尿（超声）","\N"
"061ac6be461d5a68ca64180816ebe6c9","FPSA/TPSA(TM)","华大-蛋白芯片检测(C8男)","sh_item","游离前列腺特异性抗原/总前列腺特异性抗原","肿瘤标志物","\N"
"061afbfed296da461d14c4a6592ae893","详见单独的电子版报告","叶酸代谢能力评估(美因基因)","other","详见报告","基因检测","\N"
"061b6a34031cbe6f674f3e646e8cb892","树组合","过敏源筛查(含食入吸入)","sh_item","树组合","过敏检测","血"
"061b943b0547239427a2dbc0a401a34f","Γ-谷氨酰基转移酶(GGT)","肝功11项","sh_item","r-谷氨酰基转移酶","肝功能","\N"
"061c2e6ebd14af750bc53efdc3f68307","小结","液基细胞涂片检测(TCT)","other","小结","液基细胞检测","\N"
"061c9349b6673be6df50f0c2469b8c91","CA72-4(C12)","糖类抗原CA724","sh_item","糖链抗原CA724","肿瘤标志物","\N"
"061cca0a52c2a754d80d3b5345e17de4","描述","脑部CT平扫(含片)","part_item","描述","|脑（CT）","\N"
"061ce6e125390506d52cd13cb40f8bf2","X光片号","右侧踝关节正侧位DR","part_item","X光片号","|踝|关节|踝关节（X光|DR）","\N"
"061d1e84f42ae5cb80305904376653f7","有害因素一","职业史一","\N","有害因素","\N","\N"
"061d2160888c3b8ed4b9dc74f0717281","血红蛋白测定","血常规25项","sh_item","血红蛋白浓度","血液分析","血"
"061d975a3cfe8002589ea4e4106c377b","血清低密度脂蛋白","生化全套(21项)","sh_item","低密度脂蛋白胆固醇","血脂","血"
"061da1970004c86ac7dd363f0a2ceb3d","红细胞渗透脆性试验(光电比色法)(SHCH)","溶贫3项","\N","红细胞渗透脆性试验","\N","\N"
"061e47ae4d5542317ab7f275462911a2","糖类抗原(CA125)","肿瘤五项检测(女)","sh_item","糖链抗原CA125","肿瘤标志物","\N"
"061e90f1358b529c4c9242fbbad528d5","CA199(C12)","C6男(CEA、AFP、PSA、CA199)","sh_item","糖链抗原CA199","肿瘤标志物","\N"
"061e9def135c66e9e319a1224e533bbc","抗“O”","大生化","sh_item","抗溶血性链球菌“O”","风湿检查","血"
"061f105c79c2ef87f30fcf67aee161e2","小结","◆胸部正位DR(不出片)","part_item","小结","|胸部（DR）","\N"
"061fdebb6089351b2451e99ba63aa7e1","尿蛋白/尿肌酐比值","肾损伤早期筛查四项-NO","sh_item","蛋白/肌酐","肾功能","尿"
"06203f0ea951170eacf092029a3054c5","血清肌酐","肾功三项K","sh_item","肌酐","肾功能","血"
"0620680326ed750e2c43f793c4ced8b4","体脂肪量FATMASS(KG)","血压","other","体脂肪量","一般检查","血"
